Oscilloscope data. 
Time step = 50,00 nS
Voltage step = 31,25 mV
Zero level = 128

N 	Smpl.	Trig
366	171	0
367	171	0
368	171	0
369	171	0
370	171	0
371	171	0
372	171	0
373	171	0
374	171	0
375	171	0
376	171	0
377	171	0
378	171	0
379	171	0
380	171	0
381	171	0
382	171	0
383	171	0
384	171	0
385	171	0
386	171	0
387	171	0
388	171	0
389	171	0
390	171	0
391	171	0
392	171	0
393	171	0
394	171	0
395	171	0
396	171	0
397	171	0
398	171	0
399	171	0
400	171	0
401	137	0
402	43	0
403	43	0
404	43	0
405	43	0
406	43	0
407	43	0
408	43	0
409	43	0
410	43	0
411	43	0
412	43	0
413	43	0
414	43	0
415	43	0
416	43	0
417	43	0
418	43	0
419	43	0
420	43	0
421	43	0
422	43	0
423	43	0
424	43	0
425	43	0
426	43	0
427	43	0
428	43	0
429	43	0
430	43	0
431	43	0
432	43	0
433	43	0
434	43	0
435	43	0
436	43	0
437	43	0
438	43	0
439	43	0
440	43	0
441	43	0
442	43	0
443	43	0
444	43	0
445	43	0
446	43	0
447	43	0
448	43	0
449	43	0
450	43	0
451	43	0
452	43	0
453	43	0
454	43	0
455	43	0
456	43	0
457	43	0
458	43	0
459	43	0
460	43	0
461	75	0
462	172	0
463	171	0
464	171	0
465	171	0
466	171	0
467	171	0
468	171	0
469	171	0
470	171	0
471	171	0
472	171	0
473	171	0
474	171	0
475	171	0
476	171	0
477	171	0
478	171	0
479	171	0
480	171	0
481	171	0
482	171	0
483	171	0
484	171	0
485	171	0
486	171	0
487	171	0
488	171	0
489	171	0
490	171	0
491	171	0
492	171	0
493	171	0
494	171	0
495	171	0
496	171	0
497	171	0
498	171	0
499	171	0
500	171	0
501	171	0
502	171	0
503	171	0
504	171	0
505	171	0
506	171	0
507	171	0
508	171	0
509	171	0
510	171	0
511	171	0
512	171	0
513	171	0
514	171	0
515	171	0
516	171	0
517	171	0
518	171	0
519	171	0
520	171	0
521	171	0
522	171	0
523	171	0
524	171	0
525	171	0
526	171	0
527	171	0
528	171	0
529	171	0
530	171	0
531	171	0
532	171	0
533	171	0
534	171	0
535	171	0
536	171	0
537	171	0
538	171	0
539	171	0
540	171	0
541	171	0
542	171	0
543	171	0
544	171	0
545	171	0
546	171	0
547	170	0
548	171	0
549	171	0
550	171	0
551	171	0
552	171	0
553	171	0
554	171	0
555	171	0
556	171	0
557	171	0
558	171	0
559	171	0
560	171	0
561	171	0
562	171	0
563	171	0
564	171	0
565	171	0
566	171	0
567	171	0
568	171	0
569	171	0
570	171	0
571	171	0
572	171	0
573	171	0
574	171	0
575	171	0
576	171	0
577	171	0
578	171	0
579	171	0
580	171	0
581	137	0
582	43	0
583	43	0
584	43	0
585	43	0
586	43	0
587	43	0
588	43	0
589	43	0
590	43	0
591	43	0
592	43	0
593	43	0
594	43	0
595	43	0
596	43	0
597	43	0
598	43	0
599	43	0
600	43	0
601	43	0
602	43	0
603	43	0
604	43	0
605	43	0
606	43	0
607	43	0
608	43	0
609	43	0
610	43	0
611	43	0
612	43	0
613	43	0
614	43	0
615	43	0
616	43	0
617	43	0
618	43	0
619	43	0
620	43	0
621	43	0
622	43	0
623	43	0
624	43	0
625	43	0
626	43	0
627	43	0
628	43	0
629	43	0
630	43	0
631	43	0
632	43	0
633	43	0
634	43	0
635	43	0
636	43	0
637	43	0
638	43	0
639	43	0
640	43	0
641	75	0
642	171	0
643	171	0
644	171	0
645	171	0
646	171	0
647	171	0
648	171	0
649	171	0
650	171	0
651	171	0
652	171	0
653	171	0
654	171	0
655	171	0
656	171	0
657	171	0
658	171	0
659	171	0
660	171	0
661	171	0
662	171	0
663	171	0
664	171	0
665	171	0
666	171	0
667	171	0
668	171	0
669	171	0
670	171	0
671	171	0
672	171	0
673	171	0
674	171	0
675	171	0
676	171	0
677	171	0
678	171	0
679	171	0
680	171	0
681	171	0
682	171	0
683	171	0
684	171	0
685	171	0
686	171	0
687	171	0
688	171	0
689	171	0
690	171	0
691	171	0
692	171	0
693	171	0
694	171	0
695	171	0
696	171	0
697	171	0
698	171	0
699	171	0
700	171	0
701	171	0
702	171	0
703	171	0
704	171	0
705	171	0
706	171	0
707	171	0
708	171	0
709	171	0
710	171	0
711	171	0
712	171	0
713	171	0
714	171	0
715	171	0
716	171	0
717	171	0
718	171	0
719	171	0
720	171	0
721	171	0
722	171	0
723	171	0
724	171	0
725	171	0
726	171	0
727	171	0
728	171	0
729	171	0
730	171	0
731	171	0
732	171	0
733	171	0
734	171	0
735	171	0
736	171	0
737	171	0
738	171	0
739	171	0
740	171	0
741	171	0
742	171	0
743	171	0
744	171	0
745	171	0
746	171	0
747	171	0
748	171	0
749	171	0
750	171	0
751	171	0
752	171	0
753	171	0
754	171	0
755	171	0
756	171	0
757	171	0
758	171	0
759	171	0
760	171	0
761	137	0
762	43	0
763	43	0
764	43	0
765	43	0
766	43	0
767	43	0
768	43	0
769	43	0
770	43	0
771	43	0
772	43	0
773	43	0
774	43	0
775	43	0
776	43	0
777	43	0
778	43	0
779	43	0
780	43	0
781	43	0
782	43	0
783	43	0
784	43	0
785	43	0
786	43	0
787	43	0
788	43	0
789	43	0
790	43	0
791	43	0
792	43	0
793	43	0
794	43	0
795	43	0
796	43	0
797	43	0
798	43	0
799	43	0
800	43	0
801	43	0
802	43	0
803	43	0
804	43	0
805	44	0
806	43	0
807	43	0
808	43	0
809	43	0
810	43	0
811	43	0
812	43	0
813	43	0
814	43	0
815	43	0
816	43	0
817	43	0
818	43	0
819	43	0
820	43	0
821	75	0
822	171	0
823	171	0
824	171	0
825	171	0
826	171	0
827	171	0
828	171	0
829	171	0
830	171	0
831	171	0
832	171	0
833	171	0
834	171	0
835	171	0
836	171	0
837	171	0
838	171	0
839	171	0
840	171	0
841	171	0
842	171	0
843	171	0
844	171	0
845	171	0
846	171	0
847	171	0
848	171	0
849	171	0
850	171	0
851	171	0
852	171	0
853	171	0
854	171	0
855	171	0
856	171	0
857	171	0
858	171	0
859	171	0
860	171	0
861	171	0
862	171	0
863	171	0
864	171	0
865	171	0
866	171	0
867	171	0
868	171	0
869	171	0
870	171	0
871	171	0
872	171	0
873	171	0
874	171	0
875	171	0
876	171	0
877	171	0
878	171	0
879	171	0
880	171	0
881	171	0
882	171	0
883	171	0
884	171	0
885	171	0
886	171	0
887	171	0
888	171	0
889	171	0
890	171	0
891	171	0
892	171	0
893	171	0
894	171	0
895	171	0
896	171	0
897	171	0
898	171	0
899	171	0
900	171	0
901	171	0
902	171	0
903	171	0
904	171	0
905	171	0
906	171	0
907	171	0
908	171	0
909	171	0
910	171	0
911	171	0
912	171	0
913	171	0
914	171	0
915	171	0
916	171	0
917	171	0
918	171	0
919	171	0
920	171	0
921	171	0
922	171	0
923	171	0
924	171	0
925	171	0
926	171	0
927	171	0
928	171	0
929	171	0
930	171	0
931	171	0
932	171	0
933	171	0
934	171	0
935	171	0
936	171	0
937	171	0
938	171	0
939	171	0
940	171	0
941	137	0
942	43	0
943	43	0
944	43	0
945	43	0
946	43	0
947	43	0
948	43	0
949	43	0
950	43	0
951	43	0
952	43	0
953	43	0
954	43	0
955	43	0
956	43	0
957	43	0
958	43	0
959	43	0
960	43	0
961	43	0
962	43	0
963	43	0
964	43	0
965	43	0
966	43	0
967	43	0
968	43	0
969	43	0
970	43	0
971	43	0
972	43	0
973	43	0
974	43	0
975	43	0
976	43	0
977	43	0
978	43	0
979	43	0
980	43	0
981	43	0
982	43	0
983	43	0
984	43	0
985	43	0
986	43	0
987	43	0
988	43	0
989	43	0
990	43	0
991	43	0
992	43	0
993	43	0
994	43	0
995	43	0
996	43	0
997	43	0
998	43	0
999	43	0
